roomID;acc_rating;bed_type;cancel_policy;checkin_rating;cleanliness_rating;communication_rating;guest_sat;hosting_id;instant_book;is_superhost;loc_rating;lat;lon;page;person_cap;pic_count;room_type;saved_to_wishlist_count;value_rating;rev_count;price;star_rating;amen1;amen2;amen3;amen4;amen5;amen6;amen7;amen8;amen9;amen10;amen11;amen12;amen13;amen14;amen15;amen16;amen17;amen18;amen19;amen20;amen21;amen22;amen23;amen24;amen25;amen26;amen27;amen28;amen29;amen30;amen31;amen32;amen33;amen34;amen35;amen36;amen37;amen38;amen39;amen40;amen41;amen42;amen43;amen44;amen45;amen46;amen47;amen48;amen49;amen50
8408710;10;Pull-out Sofa;4;10;10;10;97;8408710;True;True;9;37.740166791829836;-122.41018861727002;p3;2;13;Private room;577;10;93;109.0;5;True;True;True;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;False;False;True;True;True;False;False;True;True;True;False;False;False;False
8386933;10;Real Bed;3;9;9;10;93;8386933;True;False;10;37.77619913964219;-122.43014143727049;p3;2;10;Private room;60;9;5;150.0;4.5;True;True;True;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False
8168233;10;Real Bed;4;10;10;10;99;8168233;False;True;10;37.785714640360155;-122.43310084195325;p3;2;9;Private room;295;10;73;109.0;5;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;True;False;True;True;True;False;True;True;False;False;False;True;True
7746463;10;Pull-out Sofa;4;10;10;10;100;7746463;False;False;10;37.759036575967876;-122.418826644775;p3;1;18;Shared room;18;10;3;49.0;5;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;True;True;True;False;False;False;False;False;False;False;False;False
14126124;9;Couch;5;9;8;10;80;14126124;True;False;7;37.821380959180054;-122.27082329890362;p3;1;22;Shared room;24;8;6;30.0;4;True;False;True;True;True;True;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;True;True
10704326;10;Real Bed;5;10;10;10;98;10704326;False;False;10;37.68792821095861;-122.46264044052192;p3;1;19;Shared room;119;10;35;30.0;5;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;False;False;True;True;True;False;True;True;True;True;False;False;False;True
16001236;9;Real Bed;3;10;10;10;93;16001236;False;False;10;37.8754180440253;-122.52002801361391;p3;2;8;Shared room;9;8;3;55.0;4.5;True;False;False;True;True;False;True;True;True;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;True;True;True;True;False;False;True;True;False;False;False;False;False;False;False;True;True
15311654;10;Real Bed;3;10;10;10;100;15311654;True;False;10;37.82168967006827;-122.24861131824007;p3;2;15;Shared room;9;10;5;29.0;5;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;False;True;True;False;False;True;True;True;False;False;True;True
16260126;10;Real Bed;5;10;10;10;100;16260126;False;True;10;37.82917731074782;-122.27535395366812;p3;2;13;Entire home/apt;20;10;3;75.0;5;True;False;False;True;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;True;True;True;True;True;False;True;True;True;True;False;True;True;True;True;False;False;False
7873804;9;Real Bed;5;10;9;9;93;7873804;False;False;10;37.76720776356509;-122.41712040361807;p3;8;5;Entire home/apt;12;9;3;50.0;4.5;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;True;False;True;True;False;True;True;False;False;False
2926480;10;Real Bed;3;10;9;10;92;2926480;False;False;9;37.81254973544481;-122.27012006818262;p3;3;9;Entire home/apt;22;9;10;100.0;4.5;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;True;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False
9496937;10;Real Bed;4;10;10;10;99;9496937;True;True;10;37.804937615313804;-122.19294443660115;p3;2;12;Entire home/apt;921;10;95;79.0;5;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;True;False;False;True;True;True;False;True;True;True;True;True;False;False;False
