acc_rating;amen;bed_type;cancel_policy;checkin_rating;cleanliness_rating;communication_rating;guest_sat;hosting_id;instant_book;is_superhost;loc_rating;lat;lon;page;person_cap;pic_count;room_type;saved_to_wishlist_count;value_rating;rev_count;price
10;[1, 2, 3, 4, 8, 28, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 56];Real Bed;5;10;10;10;100;16548419;False;False;10;37.76069173082936;-122.42806134671255;p3;2;27;Private room;0;10;1;265.0
10;[1, 2, 3, 4, 5, 14, 15, 21, 25, 30, 31, 40, 41, 43, 44, 45, 46, 47];Real Bed;4;10;10;10;98;2468125;False;True;10;37.787159795389314;-122.40983493987348;p3;2;12;Private room;51;10;12;219.0
10;[2, 4, 8, 28, 35, 40, 41];Real Bed;5;10;10;10;100;8274354;True;False;10;37.792913442518035;-122.41726405126055;p3;1;9;Private room;1;10;1;289.0
9;[1, 2, 3, 4, 5, 6, 14, 15, 16, 21, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47];Real Bed;3;8;10;9;87;11460984;True;False;9;37.792459839181326;-122.40073208326346;p3;2;2;Private room;19;9;3;225.0
10;[1, 2, 3, 4, 5, 6, 14, 15, 21, 25, 30, 31, 32, 35, 36, 38, 39, 40, 41];Real Bed;3;10;10;10;95;6883183;False;False;10;37.787223816042555;-122.40955506666711;p3;4;6;Private room;64;10;14;235.0
;[1, 3, 4, 8, 15, 21, 30, 31, 33, 34, 35, 37, 40, 41, 42, 43, 44, 45, 46, 47];Real Bed;3;;;;;5423473;False;False;;37.77190083182083;-122.39020638291775;p3;2;2;Private room;1;;0;210.0
;[4, 8, 21, 30, 33, 34, 35, 36, 39, 40, 41, 42, 44];Real Bed;3;;;;;11106417;True;False;;37.77426255899172;-122.42037838962595;p3;2;5;Private room;11;;0;300.0
10;[3, 4, 8, 21, 27, 28, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46];Real Bed;3;10;10;10;100;11624048;False;False;10;37.766687446226335;-122.42112643744838;p3;2;1;Private room;2;10;2;206.0
10;[4, 8, 16, 30, 31, 33, 34, 35, 36, 40, 41, 42, 44];Real Bed;3;10;10;10;100;14898913;True;False;10;37.72893854638617;-122.38965164410405;p3;9;16;Private room;9;10;1;250.0
;[1, 4, 5, 7, 8, 11, 12, 15, 25, 30, 33, 34, 35, 36, 37, 38, 39, 40, 42, 44, 45, 46, 49, 50];Real Bed;3;;;;;14027250;False;False;;37.80054734453652;-122.44418295712762;p3;1;6;Private room;0;;0;220.0
10;[1, 2, 3, 4, 8, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 49, 50];Real Bed;5;10;10;10;100;9256506;False;True;10;37.78800536697598;-122.44228231173125;p3;4;20;Private room;56;10;10;265.0
10;[1, 2, 3, 4, 8, 9, 15, 27, 30, 31, 33, 34, 40, 41, 44, 45, 46, 47];Real Bed;4;10;10;10;100;13936968;False;False;10;37.77832194200257;-122.43282925199375;p3;4;12;Private room;6;9;3;199.0
10;[1, 2, 3, 4, 5, 8, 16, 27, 28, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50];Real Bed;5;10;10;10;98;1857709;False;True;10;37.80354991578601;-122.41873972874149;p3;2;35;Private room;545;10;115;350.0
10;[1, 4, 8, 30, 40, 41, 43, 49, 50, 56, 57];Real Bed;3;10;10;10;100;15284087;False;True;10;37.751758391305884;-122.42388448000192;p3;2;1;Private room;0;10;1;800.0
;[1, 2, 3, 4, 5, 6, 7, 15, 21, 25, 27, 30, 31, 32, 40, 43, 45, 46, 47];Real Bed;3;;;;;10546027;False;False;;37.787197766200634;-122.40942466379992;p3;4;4;Private room;2;;0;500.0
10;[1, 2, 3, 5, 14, 15, 21, 25, 30, 35, 40, 41, 42, 43, 44, 45, 46];Real Bed;5;10;10;10;100;9436713;False;False;10;37.787977502750635;-122.41058531114676;p3;4;5;Private room;0;10;1;700.0
10;[2, 4, 8, 35, 40, 41];Real Bed;4;10;10;10;100;8276435;True;False;10;37.79247953232351;-122.4173653911242;p3;1;7;Private room;1;10;1;359.0
10;[1, 2, 3, 4, 6, 8, 14, 15, 21, 30, 33, 34, 35, 36, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50];Real Bed;3;10;10;10;95;10878643;False;False;10;37.780482422286006;-122.40358444854893;p3;2;8;Private room;28;10;8;450.0
;[1, 4, 8, 9, 16, 30, 33, 35, 36, 37, 39, 40, 41, 44, 46, 47, 49, 50];Real Bed;3;;;;;15275345;False;False;;37.77783303406296;-122.46729171228795;p3;2;7;Private room;1;;0;350.0
;[1, 2, 3, 4, 8, 28, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50];Real Bed;5;;;;;12832388;False;True;;37.77788742798935;-122.42100439911859;p3;2;1;Private room;0;;0;400.0
;[1, 4, 8, 35, 36, 37, 38, 39, 42, 49, 50];Real Bed;3;;;;;15342819;True;False;;37.76234149956661;-122.415249513033;p3;2;6;Private room;0;;0;400.0
;[2, 4, 8, 9, 30, 34, 35, 41, 42, 44, 45, 46, 47];Real Bed;3;;;;;10959676;True;False;;37.7800824478894;-122.44567418269206;p3;2;9;Private room;1;;0;350.0
;[1, 4, 5, 6, 8, 15, 21, 31, 33, 34, 35, 39, 40, 41, 42, 43, 44];Real Bed;5;;;;;16570216;True;False;;37.79036962240226;-122.41733958064009;p3;2;4;Private room;3;;0;315.0
9;[2, 3, 4, 5, 8, 14, 15, 17, 19, 21, 30, 31, 35, 36, 40, 41, 42, 43, 44, 45, 47];Real Bed;5;9;10;10;96;3355288;False;False;10;37.784279308308626;-122.39001574586082;p3;2;3;Private room;55;10;5;315.0
;[];Real Bed;3;;;;;16769052;True;False;;37.77276638921511;-122.40648609360886;p3;1;1;Private room;0;;0;988.0
;[4, 8, 33, 34, 35, 40, 49, 50];Real Bed;3;;;;;15097007;False;False;;37.75746793053055;-122.41259473911285;p3;1;5;Private room;0;;0;350.0
;[];Real Bed;5;;;;;7419046;True;False;;37.788708411697684;-122.4113396980822;p3;2;3;Private room;0;;0;1000.0
10;[4, 14, 16, 17, 18, 27, 28, 30, 31, 35, 36, 37, 38, 39, 40, 41, 44, 45, 46, 47];Real Bed;4;10;10;10;99;9636960;False;True;10;37.774587286439136;-122.4342260050906;p3;3;26;Private room;179;10;25;325.0
10;[1, 3, 4, 5, 8, 9, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41];Real Bed;3;10;10;8;100;7712676;False;False;10;37.78836957371759;-122.43218641692607;p3;2;12;Private room;3;10;1;325.0
10;[1, 3, 4, 8, 9, 27, 30, 31, 33, 34, 35, 36, 39, 40, 41, 43, 44, 45, 46, 47, 50];Real Bed;4;10;10;10;99;725300;False;True;10;37.75934593245228;-122.44437418029759;p3;9;19;Private room;119;10;20;380.0
10;[1, 2, 3, 4, 5, 8, 16, 21, 30, 33, 34, 35, 36, 40, 41, 43, 44, 45, 46, 47, 49];Real Bed;5;9;9;9;93;16162005;True;False;10;37.78634944247264;-122.40841448220861;p3;1;10;Shared room;64;9;3;40.0
10;[3, 4, 8, 30, 33, 34, 36, 37, 39, 40, 41, 43, 44, 45, 46];Real Bed;5;10;10;10;100;15130896;False;True;10;37.775347057036974;-122.46670596471115;p3;1;5;Shared room;45;10;1;55.0
10;[1, 2, 3, 4, 5, 6, 8, 14, 15, 16, 21, 25, 30, 32, 33, 34, 40, 41, 43, 44, 45, 46, 47, 49, 50];Real Bed;3;10;10;10;100;16151231;False;False;10;37.78932116282623;-122.39343832173508;p3;2;7;Shared room;68;10;12;90.0
9;[3, 4, 33, 34, 35, 37, 38, 39, 40, 41, 42, 44, 45, 46, 49, 50];Real Bed;3;10;9;10;91;15833186;False;False;9;37.78765675860338;-122.42047005990392;p3;1;6;Shared room;46;9;7;33.0
9;[3, 4, 5, 6, 8, 14, 15, 21, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49];Real Bed;5;10;10;10;87;16134663;False;False;10;37.78729350978405;-122.41687319793976;p3;1;4;Shared room;50;9;6;44.0
9;[1, 4, 5, 6, 8, 15, 25, 30, 32, 33, 34, 35, 39, 40, 41, 44, 47, 49, 50];Real Bed;5;10;8;10;100;16288478;False;False;10;37.780237520395985;-122.39638293873648;p3;1;8;Shared room;28;10;2;40.0
8;[1, 4, 5, 8, 15, 25, 30, 33, 34, 35, 39, 40, 47, 49, 50];Real Bed;3;10;8;10;80;16687931;True;False;8;37.777220455230896;-122.39806625728914;p3;1;10;Shared room;10;10;1;40.0
;[4, 8, 35, 36, 39, 40, 41, 49];Real Bed;5;;;;;16368004;True;False;;37.79428548709623;-122.40604759550534;p3;1;1;Shared room;20;;0;35.0
9;[1, 3, 4, 5, 8, 15, 16, 17, 18, 30, 33, 34, 35, 37, 40, 41, 51, 54];Real Bed;5;9;9;10;95;8763407;True;True;9;37.7580965110198;-122.41388441647366;p3;1;8;Shared room;247;9;66;55.0
10;[1, 3, 4, 8, 17, 19, 21, 28, 30, 33, 34, 35, 40, 41, 49, 50];Real Bed;4;10;9;10;96;7902889;True;False;10;37.7859400040318;-122.3940883164881;p3;1;17;Shared room;678;10;81;90.0
10;[4, 5, 8, 21, 30, 33, 34, 35, 36, 40, 41, 44, 45, 47, 49, 50];Real Bed;4;10;10;10;100;16394300;False;False;10;37.7812162824711;-122.3931001677797;p3;2;14;Shared room;10;10;3;40.0
10;[1, 3, 4, 8, 9, 25, 30, 33, 34, 35, 36, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50];Real Bed;4;10;9;10;94;12360351;True;True;10;37.71324992791735;-122.46777583195117;p3;1;11;Shared room;84;9;20;70.0
9;[1, 3, 4, 5, 6, 8, 21, 25, 30, 31, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47];Real Bed;4;10;9;10;90;12205354;False;False;9;37.778614688679944;-122.40695082157487;p3;2;7;Shared room;193;9;56;65.0
10;[1, 2, 3, 4, 8, 12, 16, 17, 18, 30, 33, 34, 35, 36, 37, 40, 41, 44, 45, 46, 47, 49, 50];Futon;4;10;10;10;98;1408281;True;True;10;37.76433154219726;-122.43664319932981;p3;1;15;Shared room;669;10;207;75.0
9;[1, 2, 3, 4, 5, 8, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 49, 50, 51, 54];Real Bed;3;10;9;10;95;15422181;True;False;10;37.7636364356311;-122.45826233326656;p3;1;14;Shared room;74;9;16;46.0
;[4, 5, 8, 30, 35, 36, 40, 41, 44, 45, 47, 49, 50];Real Bed;5;;;;;15640916;True;False;;37.80019779872274;-122.40728579033052;p3;1;5;Shared room;29;;0;33.0
10;[1, 3, 4, 8, 11, 16, 17, 19, 21, 28, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 49, 50];Couch;4;10;9;10;94;8037572;False;False;10;37.77460246173127;-122.42990988636541;p3;2;25;Shared room;233;9;70;85.0
9;[3, 4, 8, 16, 30, 33, 34, 40, 41, 43, 44, 45, 46, 47];Real Bed;3;10;9;10;93;4902444;False;False;10;37.79845075910265;-122.4044534935589;p3;4;19;Shared room;267;9;60;56.0
10;[4, 8, 21, 30, 35, 37, 40, 41, 45, 46, 47, 49];Real Bed;4;10;10;10;100;16606328;True;True;10;37.78464674781669;-122.39971093180318;p3;2;6;Shared room;12;10;1;130.0
9;[4, 7, 8, 12, 15, 16, 21, 25, 30, 33, 34, 41, 44];Real Bed;3;9;9;9;83;15437518;False;False;9;37.78328041189236;-122.39733869026207;p3;2;4;Shared room;28;9;8;120.0
10;[41, 49, 50];Real Bed;3;;10;10;100;15274872;False;False;;37.78420908085562;-122.4213174223643;p3;1;1;Shared room;0;;1;160.0
;[1, 4, 8, 17, 19, 30, 33, 34, 40, 43, 45, 46, 47];Airbed;3;;;;;11080673;False;False;;37.774905053529054;-122.42079792499997;p3;2;4;Shared room;2;;0;200.0
10;[1, 4, 5, 8, 12, 30, 35, 37, 39, 41];Couch;3;8;10;10;100;7712636;False;False;10;37.753398776913556;-122.41734866828752;p3;1;1;Shared room;1;10;1;150.0
;[4, 8, 11, 30, 35, 38, 41, 42, 45, 47, 49, 50];Real Bed;3;;;;;13558325;True;False;;37.7829338002815;-122.47855059994438;p3;2;1;Shared room;0;;0;200.0
;[3, 4, 8, 30, 35, 36, 39, 40, 43];Real Bed;3;;;;;10839934;False;False;;37.77464384161626;-122.43263406757731;p3;2;5;Shared room;1;;0;160.0
10;[1, 2, 4, 8, 16, 30, 35, 36, 37, 40, 41, 44, 45, 46, 47, 49, 50];Pull-out Sofa;4;10;10;10;94;15218896;True;False;10;37.76385096137241;-122.41123894963526;p3;2;8;Shared room;41;10;7;147.0
10;[1, 2, 4, 8, 14, 16, 21, 27, 28, 30, 33, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46, 49, 50];Pull-out Sofa;4;10;10;10;100;8306266;False;True;10;37.77988851656667;-122.40288119587572;p3;1;44;Shared room;15;10;11;155.0
;[4, 8, 40];Real Bed;3;;;;;7419076;False;False;;37.744062161144036;-122.43952566990983;p3;1;1;Shared room;1;;0;120.0
10;[2, 4];Couch;3;10;10;10;100;4170452;False;False;10;37.7738168172506;-122.46966366147751;p3;1;1;Shared room;1;10;1;150.0
10;[4, 5, 8, 30, 33, 34, 35, 37, 40, 41, 42, 45, 47, 49, 50];Real Bed;3;10;10;10;100;15240406;False;False;10;37.77632072567681;-122.43831156713898;p3;1;5;Shared room;1;10;1;155.0
;[1, 2, 4, 8, 9, 17, 18, 27, 28, 30, 33, 34, 35, 37, 39, 40];Airbed;3;;;;;10910543;False;False;;37.78346602987627;-122.44776943523206;p3;2;1;Shared room;0;;0;175.0
9;[1, 4, 5, 8, 12, 30, 31, 33, 34, 35, 37, 40, 41, 44, 45, 46, 47];Real Bed;3;10;9;10;89;14774400;True;False;9;37.79582599083816;-122.41905661665196;p3;2;28;Shared room;25;9;7;160.0
10;[1, 3, 4, 5, 6, 8, 12, 15, 16, 21, 25, 30, 32, 33, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46, 49, 50];Real Bed;3;10;10;10;100;15074809;False;False;10;37.78798423296937;-122.39429235541323;p3;1;8;Shared room;19;10;4;120.0
10;[1, 2, 4, 8, 12, 17, 18, 30, 33, 34, 35, 36, 39, 40, 41, 44, 45, 46, 47];Real Bed;3;10;10;10;98;3812931;False;False;9;37.75470020607421;-122.40303419054385;p3;2;44;Shared room;421;10;63;170.0
10;[1, 3, 4, 6, 7, 8, 11, 14, 15, 17, 19, 21, 30, 31, 33, 34, 35, 40, 41];Real Bed;4;10;10;10;99;3821508;False;False;10;37.78972932494669;-122.41250271184019;p3;3;23;Shared room;68;10;16;159.0
;[1, 2, 3, 4, 8, 30, 35, 37, 39, 40, 41, 43];Airbed;3;;;;;9529057;False;False;;37.764785330039246;-122.46220742168389;p3;1;6;Shared room;2;;0;105.0
10;[];Airbed;3;10;10;10;100;7528301;False;False;10;37.794576226593065;-122.42617214145496;p3;1;1;Shared room;2;10;1;250.0
;[1, 2, 3, 4, 8, 27, 28, 30, 31, 33, 34, 35, 36, 37, 39, 41, 44, 45, 46, 47];Real Bed;3;;;;;14500176;True;False;;37.76804887613308;-122.42568998004356;p3;2;3;Shared room;0;;1;300.0
;[1, 2, 4, 5, 8, 30, 35, 36, 37, 39, 40];Airbed;3;;;;;2846662;False;False;;37.79617418914211;-122.43161429846728;p3;3;1;Shared room;0;;1;250.0
;[];Real Bed;3;;;;;15328084;False;False;;37.79581881252266;-122.4138220186812;p3;2;1;Shared room;1;;0;250.0
10;[4];Real Bed;3;10;10;10;100;16002247;True;False;10;37.43473032245644;-122.2747762167243;p3;1;1;Shared room;0;10;1;250.0
;[4, 8, 40, 49, 50];Real Bed;3;;;;;14489177;False;False;;37.42080271729646;-122.15090354970508;p3;1;1;Shared room;0;;0;250.0
10;[1, 3, 4, 8, 9, 11, 15, 16, 35, 36, 37, 39, 40, 41];Real Bed;3;10;9;10;100;5850948;False;False;9;37.43272237616562;-122.15232504841806;p3;3;32;Shared room;20;9;10;300.0
;[1, 5, 21, 41, 49, 50];Airbed;3;;;;;16284992;False;False;;37.7905796383799;-122.39523495086942;p3;1;5;Shared room;0;;0;2345.0
;[];Real Bed;3;;;;;13187104;False;False;;37.7722883885058;-122.39238969025816;p3;1;1;Shared room;0;;0;10000.0
;[];Real Bed;3;;;;;12133952;False;False;;37.773540092400104;-122.40168286914762;p3;2;1;Shared room;0;;0;3500.0
10;[1, 3, 4, 27, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47];Real Bed;5;10;10;10;95;9990865;False;False;10;37.75973773592507;-122.43988312877306;p3;10;73;Shared room;219;9;27;525.0
;[1, 4, 35, 40];Couch;3;;;;;4347535;False;False;;37.770644167491284;-122.43645212852987;p3;1;4;Shared room;0;;0;400.0
10;[3, 4, 8, 28, 30, 33, 34, 35, 36, 40, 47, 49, 50];Couch;3;10;10;10;100;12605137;False;False;10;37.75225647421943;-122.41195071424899;p3;1;1;Shared room;0;10;1;1000.0
;[1, 2, 3, 4, 8, 21, 33, 34, 35, 40, 41, 44, 47, 49, 50];Real Bed;5;;;;;7451545;False;False;;37.7984462005811;-122.43495687130459;p3;4;1;Shared room;1;;0;810.0
;[49, 50];Real Bed;5;;;;;12812551;False;False;;37.78195752571553;-122.43374946563885;p3;1;1;Shared room;1;;1;999.0
10;[1, 3, 4, 6, 8, 21, 28, 30, 33, 34];Real Bed;4;10;10;10;100;524240;False;False;10;37.784885731220854;-122.40772030833503;p3;4;5;Shared room;22;10;1;999.0
;[1, 2, 3, 4, 30, 32, 35, 37, 38];Futon;5;;;;;2707150;False;False;;37.68903876457534;-122.46728837614891;p3;16;2;Shared room;17;;0;500.0
9;[1, 3, 4, 8, 16, 40, 43, 44, 49, 50];Real Bed;3;10;9;10;92;4332383;False;False;9;37.41575401987106;-122.13056142348988;p3;1;3;Shared room;39;9;11;2900.0
;[1, 3, 4, 8, 9, 11, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47];Real Bed;3;;;;;10947461;False;False;;37.41355181636882;-122.12673459411933;p3;4;12;Shared room;0;;0;600.0
;[];Real Bed;3;;;;;2191951;False;False;;37.42862603786931;-122.1303385408616;p3;1;2;Shared room;3;;0;800.0
9;[1, 4, 5, 8, 16, 30, 35, 38, 40, 41, 42, 45, 46, 47, 49, 50];Real Bed;3;10;9;10;92;13332150;False;False;10;37.79685821792729;-122.41147425155299;p3;2;20;Entire home/apt;667;9;12;90.0
10;[3, 4, 8, 30, 40, 44, 47];Real Bed;5;10;8;10;100;1025032;False;False;10;37.77586933475513;-122.4034116187218;p3;1;6;Entire home/apt;23;10;1;80.0
9;[4, 17, 18, 30, 40, 41, 42, 44, 45, 49, 50];Real Bed;4;10;10;10;100;15939487;False;False;9;37.71959076429605;-122.39984942519985;p3;2;7;Entire home/apt;307;9;2;60.0
9;[3, 4, 8, 30, 31, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47];Real Bed;4;9;9;9;87;15769794;True;False;10;37.75970257676579;-122.48533783878352;p3;4;20;Entire home/apt;274;9;20;88.0
10;[4, 8, 17, 18, 30, 35, 36, 39, 40, 42, 44, 45, 46, 47];Real Bed;5;10;10;10;96;13774014;False;False;8;37.73436161970141;-122.40487520463456;p3;3;17;Entire home/apt;548;9;30;99.0
10;[4, 8, 27, 30, 33, 34, 35, 36, 40, 44, 45, 49, 50];Real Bed;4;10;8;10;100;12468843;False;False;10;37.755320129990416;-122.42579372826634;p3;4;23;Entire home/apt;11;10;1;80.0
;[1, 2, 3, 4, 5, 8, 30, 33, 34, 35, 39, 40, 41, 44, 49, 50];Real Bed;5;;;;;6051847;False;False;;37.80449685569875;-122.44389638308533;p3;2;6;Entire home/apt;20;;0;100.0
10;[4, 8, 14, 21, 30, 33, 34, 35, 40, 41, 42, 47, 49, 50];Real Bed;4;10;10;10;90;13981699;False;False;8;37.78052946114716;-122.41405550802438;p3;4;12;Entire home/apt;57;9;10;75.0
;[1, 4, 8, 9, 17, 18, 30, 33, 34, 35, 36, 37, 38, 40, 43, 44, 45, 46, 47, 49, 50];Real Bed;5;;;;;16258221;False;False;;37.73871949304735;-122.38608235551222;p3;2;12;Entire home/apt;15;;0;75.0
9;[3, 4, 5, 21, 30, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50];Real Bed;5;9;9;9;87;8144576;False;False;10;37.79700917969882;-122.40634618470094;p3;2;27;Entire home/apt;123;9;22;79.0
10;[1, 3, 4, 8, 33, 39, 40];Real Bed;3;10;10;10;100;12539103;False;False;10;37.77877326857696;-122.41221958324309;p3;2;6;Entire home/apt;104;10;1;95.0
10;[4, 30, 35, 36, 40, 41, 44, 45, 46, 49];Real Bed;3;10;10;10;97;3093543;True;True;10;37.81030633452129;-122.4764220361683;p3;2;4;Entire home/apt;829;10;134;100.0
9;[1, 2, 3, 4, 8, 21, 30, 31, 33, 34, 35, 37, 39, 40, 41];Pull-out Sofa;5;10;9;10;88;7952959;True;False;6;37.78267686653855;-122.41392456382962;p3;2;15;Entire home/apt;351;8;9;88.0
9;[4, 30, 35, 40, 43, 44, 47];Real Bed;4;10;9;10;88;1404326;False;False;9;37.74367784798369;-122.4207003912659;p3;2;13;Entire home/apt;562;9;76;90.0
8;[1, 8, 21, 31, 33, 34, 40, 41, 44, 45, 46, 47];Real Bed;3;10;10;10;100;15285456;True;False;10;37.79160813488794;-122.40648653859637;p3;2;6;Entire home/apt;84;8;2;100.0
10;[1, 3, 4, 8, 30, 31, 33, 34, 35, 36, 40, 41];Real Bed;4;10;10;8;100;16100223;False;False;10;37.77683164376624;-122.48286436064843;p3;4;5;Entire home/apt;28;8;2;99.0
10;[1, 3, 4, 8, 30, 33, 34, 35, 36, 37, 39, 40, 41, 49, 50];Real Bed;5;10;10;10;100;16143121;False;False;10;37.762734932510895;-122.43648550649594;p3;8;45;Entire home/apt;295;10;3;96.0
9;[1, 2, 4, 8, 9, 30, 31, 35, 36, 37, 38, 40, 41];Real Bed;4;10;10;10;93;3257886;True;False;9;37.76390889746729;-122.49778681725688;p3;4;27;Entire home/apt;2369;9;214;160.0
10;[3, 4, 30, 35, 36, 40, 41, 43, 44, 45, 46, 47, 50];Real Bed;5;10;10;10;96;8192881;False;True;10;37.76922397372911;-122.44698208256999;p3;2;12;Entire home/apt;942;9;81;150.0
10;[3, 4, 5, 8, 9, 12, 17, 30, 31, 33, 34, 35, 36, 39, 40, 41, 43, 44, 45, 46, 47, 51, 54, 57];Real Bed;5;10;9;10;100;7065061;False;False;10;37.741947094009504;-122.41690875453965;p3;11;11;Entire home/apt;85;10;4;150.0
9;[3, 4, 8, 30, 35, 39, 40, 41];Real Bed;4;10;10;9;89;5196195;True;False;8;37.705174980428495;-122.45733888951125;p3;2;9;Entire home/apt;353;9;15;109.0
10;[2, 3, 4, 11, 12, 17, 18, 27, 28, 30, 31, 33, 34, 35, 36, 40];Real Bed;3;10;9;10;95;2736358;False;False;10;37.767464651512164;-122.44482720597567;p3;3;12;Entire home/apt;4821;9;150;185.0
10;[2, 3, 4, 5, 6, 8, 15, 21, 28, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46];Real Bed;5;9;10;10;100;14612720;True;False;10;37.77637838224328;-122.4166707791475;p3;2;9;Entire home/apt;142;10;2;103.0
8;[1, 2, 4, 6, 9, 16, 30, 31, 35, 36, 37, 38, 39, 40, 41];Real Bed;4;9;9;9;81;6169292;True;False;10;37.79747892929562;-122.42566359156974;p3;4;20;Entire home/apt;649;8;59;129.0
10;[1, 2, 3, 4, 8, 30, 31, 33, 34, 35, 36, 39, 40, 41, 43, 44, 45, 46, 47, 49];Real Bed;4;10;10;10;94;5851961;False;False;10;37.79340111867087;-122.4090150546457;p3;2;36;Entire home/apt;1038;9;100;122.0
10;[1, 2, 3, 4, 8, 9, 17, 18, 28, 30, 33, 34, 35, 36, 39, 40, 41, 44, 45, 46, 47, 49, 50];Real Bed;4;10;9;10;92;2628247;False;False;9;37.785119733644365;-122.44863266543594;p3;2;14;Entire home/apt;1186;9;190;180.0
8;[5, 8, 15, 21, 25, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 44];Real Bed;5;9;9;10;90;15495326;False;False;9;37.78550433472551;-122.39080570959247;p3;3;8;Entire home/apt;136;9;8;160.0
;[1, 4, 5, 7, 8, 15, 21, 25, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 42, 44, 45, 47];Real Bed;3;;;;;16268238;True;False;;37.78880244502159;-122.3921006903991;p3;2;5;Entire home/apt;30;;0;150.0
10;[3, 4, 5, 7, 8, 14, 15, 16, 21, 25, 30, 33, 34, 35, 37, 40, 41, 43, 45, 47, 49, 50];Real Bed;5;10;10;10;98;16354575;True;False;10;37.786237136238334;-122.39302894615679;p3;4;20;Entire home/apt;84;9;9;249.0
;[1, 2, 4, 5, 7, 21, 30, 31, 35, 36, 39, 41, 43, 44, 45, 46, 47];Real Bed;3;;;;;11068548;False;False;;37.79148414615332;-122.40679215079551;p3;2;3;Entire home/apt;0;;0;275.0
9;[1, 2, 4, 9, 16, 30, 31, 35, 36, 38, 40, 41];Real Bed;4;9;9;9;88;6107258;True;False;9;37.79781375189043;-122.42501872883473;p3;6;9;Entire home/apt;125;9;18;209.0
10;[3, 4, 8, 28, 30, 31, 33, 34, 35, 36, 44, 50];Real Bed;4;10;10;10;100;7309811;False;False;10;37.7728988576254;-122.42144120063446;p3;3;10;Entire home/apt;69;10;4;280.0
10;[1, 3, 4, 5, 8, 21, 30, 31, 33, 34, 35, 36, 39, 40, 41, 43, 44, 45, 46, 47, 49, 56];Real Bed;4;10;10;10;100;10811198;True;False;10;37.783093851320615;-122.39212641807097;p3;3;4;Entire home/apt;61;10;7;239.0
;[1, 4, 8, 12, 21, 30, 31, 35, 40, 41, 45, 46, 47];Real Bed;4;;;;;16478812;True;False;;37.78635529853061;-122.4424560189732;p3;2;11;Entire home/apt;0;;0;250.0
;[11, 12, 31, 32];Real Bed;3;;;;;16842343;True;False;;37.77591987368207;-122.40779714802939;p3;2;2;Entire home/apt;1;;0;236.0
9;[1, 2, 3, 4, 8, 9, 12, 27, 28, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46];Real Bed;4;10;8;10;90;7728712;False;False;9;37.74974215564458;-122.41582841053084;p3;5;17;Entire home/apt;150;9;25;275.0
10;[1, 3, 4, 8, 9, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47];Real Bed;4;10;10;10;97;7389541;False;True;10;37.75943544008571;-122.50334819564858;p3;2;6;Entire home/apt;165;9;42;250.0
10;[4, 8, 30, 31, 33, 34, 35, 36, 40];Real Bed;5;10;10;10;96;15991265;False;False;10;37.761973262727686;-122.45280496551453;p3;6;30;Entire home/apt;79;10;5;250.0
9;[1, 2, 3, 4, 8, 9, 25, 30, 32, 33, 34, 40, 41, 43, 44, 45, 46, 47, 49, 50, 57];Real Bed;4;10;10;10;96;14696763;True;False;10;37.754336584636626;-122.44325710102318;p3;3;48;Entire home/apt;140;10;11;259.0
;[1, 4, 5, 7, 8, 9, 15, 21, 25, 30, 33, 34, 35, 40, 41, 44, 45, 46, 47, 49];Real Bed;3;;;;;16741273;True;False;;37.78542352904967;-122.39392739116278;p3;2;5;Entire home/apt;3;;0;149.0
