room_id;acc_rating;bed_type;cancel_policy;checkin_rating;cleanliness_rating;communication_rating;guest_sat;hosting_id;instant_book;is_superhost;loc_rating;lat;lon;page;person_cap;pic_count;room_type;saved_to_wishlist_count;value_rating;rev_count;price;star_rating;amen_1;amen_2;amen_3;amen_4;amen_5;amen_6;amen_7;amen_8;amen_9;amen_10;amen_11;amen_12;amen_13;amen_14;amen_15;amen_16;amen_17;amen_18;amen_19;amen_20;amen_21;amen_22;amen_23;amen_24;amen_25;amen_26;amen_27;amen_28;amen_29;amen_30;amen_31;amen_32;amen_33;amen_34;amen_35;amen_36;amen_37;amen_38;amen_39;amen_40;amen_41;amen_42;amen_43;amen_44;amen_45;amen_46;amen_47;amen_48;amen_49;amen_50
16168504;9;Real Bed;5;10;10;10;100;16168504;True;False;10;38.01095381490035;-122.3135546754284;p3;2;18;Private room;12;10;3;43.0;5;True;False;False;True;True;False;False;True;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;True;False;True;False;False;True;True;False;True;False;True;False;True;False;False;False;False
16182767;10;Real Bed;5;9;9;9;93;16182767;True;False;10;38.00993976428412;-122.31240459226154;p3;2;17;Private room;16;10;3;44.0;4.5;True;False;True;True;True;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;False;True;False;False;True;True
13335831;9;Real Bed;3;10;9;9;83;13335831;False;False;8;37.864303222443695;-122.27147437940442;p3;1;8;Private room;23;9;12;45.0;4;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False
15649088;10;Real Bed;4;10;10;10;95;15649088;False;False;9;37.65061676308453;-122.45561089595903;p3;2;5;Private room;45;10;13;45.0;5;False;False;True;True;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;True;False;False;False;True;True;False;False;True;False;False;False;False;True;True
16648013;;Real Bed;3;;;;;16648013;True;False;;37.92446112158347;-122.31477739053821;p3;2;14;Private room;5;;0;45.0;0;True;True;True;True;False;False;False;True;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;True;True;True;False;True;True;True;True;True;True;True;False;True;False;True;True
7066363;8;Real Bed;5;9;9;10;84;7066363;False;False;8;37.769302717743386;-122.1565271228429;p3;2;12;Private room;58;8;5;45.0;4;True;False;False;True;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False
412181;8;Real Bed;5;9;8;9;88;412181;True;False;10;37.879583801805026;-122.26263827629315;p3;2;31;Private room;280;9;63;45.0;4.5;False;True;True;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False
4809282;10;Real Bed;3;10;10;10;97;4809282;False;False;10;38.008469413699764;-122.52037058811446;p3;3;8;Private room;408;10;139;45.0;5;True;True;True;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;True;True;True;False;True;True;True;False;True;True;True;True;False;False;False;False
9533772;10;Airbed;4;10;10;10;100;9533772;False;False;10;37.883314369089156;-122.26808512723593;p3;1;5;Private room;2;10;2;45.0;0;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;True;False;False;True;False;True;False;False;False
4820303;10;Real Bed;3;10;10;10;96;4820303;False;False;9;38.00683580776337;-122.52093902574079;p3;3;7;Private room;485;10;177;45.0;5;True;True;True;True;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;True;True;True;False;True;True;True;False;True;True;True;True;False;False;False;False
10243382;10;Real Bed;4;10;10;10;95;10243382;True;False;10;37.76952398528633;-122.25739756523386;p3;2;15;Private room;33;10;11;45.0;5;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;True;True;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;True;False;True;True
13529670;10;Real Bed;3;10;8;10;80;13529670;False;False;8;37.852535441017686;-122.28334744720156;p3;2;4;Private room;11;10;1;43.0;0;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;True;True;False;False;False;True;False;False;True;False;False;False
7225363;10;Real Bed;5;10;9;10;96;7225363;True;False;9;37.97099030413855;-122.33108211663483;p3;2;27;Private room;462;10;52;44.0;5;True;True;True;True;False;False;False;True;True;False;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;True;True;True;True;True;True;False;True;True;True;False;True;True;False;False;False
16690737;8;Real Bed;3;10;8;10;100;16690737;True;False;10;37.926075506929614;-122.31295481890639;p3;2;14;Private room;5;8;1;45.0;0;True;True;True;True;False;False;False;True;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;True;True;False;True;True;True;True;True;True;True;False;True;False;False;True
4805001;10;Real Bed;3;10;10;10;95;4805001;False;False;9;38.008435653377376;-122.52162977931783;p3;3;7;Private room;420;10;172;45.0;5;True;True;True;True;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;True;True;True;False;True;True;True;False;True;True;True;True;False;False;False;False
7527578;10;Futon;4;10;9;10;97;7527578;False;False;9;37.83974093717337;-122.27409869884868;p3;2;9;Private room;73;9;24;45.0;5;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;True;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False
15722762;10;Real Bed;4;10;10;10;100;15722762;False;False;10;37.980592372956;-122.31291696565825;p3;2;7;Private room;2;10;3;41.0;5;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;False;False;True;True;True;False;True;True;False;True;False;True;True
15744028;10;Real Bed;3;10;10;10;100;15744028;False;True;9;37.88565993437174;-122.30464168473084;p3;3;7;Private room;19;10;3;41.0;5;True;False;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;True;False;True;True;True;False;True;True;True;True;True;False;False;False
5085709;10;Futon;5;10;10;10;97;5085709;True;False;10;37.918491300416214;-122.28779109059414;p3;1;25;Private room;40;10;7;44.0;5;True;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;True;True;True;False;False;False;False;False;False;False;True;False;False;True;False;True;True
5272301;10;Real Bed;5;10;9;10;92;5272301;False;True;10;37.871946967623174;-122.28710502208232;p3;6;82;Private room;167;9;102;44.0;4.5;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;False;False;True;True;True;True;True;True;True;True;True;False;False;False
15708163;4;Real Bed;4;4;10;8;100;15708163;False;False;4;37.73571453006907;-122.18547044238865;p3;2;8;Private room;5;8;1;43.0;0;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;True;True;True;True;True;True;True;True;True;False;True;True
15099306;10;Real Bed;3;10;10;10;97;15099306;True;False;10;37.65030839852921;-122.47614809815785;p3;1;9;Private room;31;10;12;45.0;5;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;True;False;True;False;True;True
11623647;9;Real Bed;5;10;10;10;96;11623647;True;False;10;37.65168229459772;-122.47497041658838;p3;5;19;Private room;216;10;50;42.0;5;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;True;False;False;True;True;True;True;True;True;True;False;True;False;False;True
16847544;;Real Bed;4;;;;;16847544;True;False;;37.6555647233448;-122.42123768200585;p3;2;8;Private room;3;;0;42.0;0;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;True
16381985;10;Real Bed;4;10;8;10;90;16381985;True;False;10;37.86454135646162;-122.26989280855592;p3;3;1;Private room;9;9;3;45.0;4.5;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False
15842629;;Real Bed;3;;;;;15842629;False;False;;37.87697668936742;-122.26024380090004;p3;1;5;Private room;1;;0;45.0;0;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;True;True;False;False;False;False;True;True;True;False;True;True;False;True;False;False;False
16884675;;Real Bed;3;;;;;16884675;False;False;;37.69352916235885;-122.4879136637036;p3;1;4;Private room;3;;0;45.0;0;False;False;True;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;True;False;False;True;True;False;False;False;False;False;False;False;True;True
12916871;10;Real Bed;5;10;10;10;98;12916871;False;False;9;37.77019549422705;-122.19937295519082;p3;2;18;Private room;71;10;18;43.0;5;True;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;False
8016651;10;Real Bed;3;10;9;10;96;8016651;False;True;9;37.77502506541711;-122.20879471756669;p3;2;13;Private room;305;10;64;45.0;5;True;True;True;True;False;False;False;True;True;False;True;True;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;False;True;True;True;False;False;False;False;False;False;False;False;False
11120908;10;Real Bed;3;10;10;10;97;11120908;False;False;10;37.99378019118955;-122.28443259451784;p3;2;12;Private room;81;10;25;45.0;5;True;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False
15721997;10;Real Bed;4;10;9;10;100;15721997;False;False;8;37.73614333689853;-122.18598453516759;p3;3;10;Private room;29;9;4;42.0;5;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;True;True;True;True;True;True;True;True;True;False;True;True
13618417;;Real Bed;3;;;;;13618417;False;False;;37.86986390820089;-122.29765887530951;p3;1;8;Private room;0;;0;45.0;0;True;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;True;True
13448517;10;Real Bed;3;10;10;10;100;13448517;True;True;10;37.96453293939624;-122.4964287852909;p3;2;6;Private room;73;10;30;45.0;5;False;True;True;True;False;False;True;True;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;True;False;False;True;True;False;True;True;True;True;False;False;False;True;True;False;False;True;True;True;True;False;False;True
6573225;10;Real Bed;3;8;8;10;92;6573225;False;False;8;37.820889925625096;-122.28480647626499;p3;2;4;Private room;11;9;5;43.0;4.5;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;True;True;True;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False
6542820;;Real Bed;5;;;;;6542820;False;False;;37.959682279514574;-122.51972743945798;p3;1;9;Private room;10;;0;42.0;0;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False
6170233;10;Real Bed;5;10;10;10;96;6170233;False;False;10;37.94083672874299;-122.53304068815135;p3;1;22;Private room;49;10;6;45.0;5;True;True;True;True;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;True;True;False;False;False;True;True;True;False;False;True;True;True;True;False;True;True
4034160;10;Real Bed;4;10;10;10;99;4034160;False;False;10;37.88513265947071;-122.19729931953512;p3;2;7;Private room;55;10;22;45.0;5;True;False;True;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;True;True;True;True;False;True;True;False;False;False;False;False;False;False;False;False
14059117;10;Real Bed;5;10;9;10;95;14059117;False;True;10;37.95907971277991;-122.32499909255029;p3;4;17;Private room;44;10;12;43.0;5;True;True;True;True;False;False;False;True;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;True;True;True;False;False;True;True;True;False;False;True;True;True;False;False;False;False
16814431;;Real Bed;3;;;;;16814431;False;False;;37.682592973483686;-122.40672282629596;p3;1;8;Private room;0;;0;45.0;0;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;True;True;True;True;True;False;True;True;False;False;False;False;True;False;False;False;True;True
15423271;10;Real Bed;4;10;10;10;98;15423271;False;False;10;37.691207759768396;-122.17474978251542;p3;1;10;Private room;13;10;9;41.0;5;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;False;False;False;False;True;False;False;True;True;True;False;False;True;True
16677704;10;Real Bed;3;10;10;10;100;16677704;False;False;10;37.70498907580298;-122.44211834329285;p3;2;4;Private room;13;10;1;45.0;0;True;False;False;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;True;False;True;True;True;True;False;True;True;True;False;False;False;False
6244327;10;Real Bed;5;10;10;10;95;6244327;False;False;10;37.85422012707413;-122.2641559726217;p3;1;44;Private room;18;10;4;45.0;5;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False
4568179;8;Real Bed;4;9;8;9;80;4568179;False;False;6;37.79179163747689;-122.23511813337892;p3;1;8;Private room;163;8;5;45.0;4;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;True;True;True;True;True;True;True;True;True;False;True;True
6654487;10;Futon;3;10;10;10;98;6654487;False;False;9;37.795145121986;-122.22624446650813;p3;2;18;Private room;79;10;25;45.0;5;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;True;False;True;True;False;False;False;False;False;True;True;False;False;False
8004763;10;Real Bed;4;10;10;10;97;8004763;False;False;10;37.83521672579901;-122.26076769977524;p3;2;16;Private room;112;10;13;45.0;5;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;False;True;True;True;False;False;True;True;True;True;False;False;True
9171089;10;Real Bed;4;10;9;10;93;9171089;False;False;8;37.773644455059696;-122.18619275432499;p3;1;12;Private room;102;9;6;42.0;4.5;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;True;True;True;True;True;True;True;True;True;False;True;True
16094454;;Real Bed;3;;;;;16094454;False;False;;37.77978700818728;-122.20400867958887;p3;1;2;Private room;4;;0;45.0;0;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;False;True;False;False;False;False;False;True;False;False;True;True
1423622;8;Real Bed;4;10;8;10;80;1423622;False;False;10;37.849928359071065;-122.2836068062521;p3;5;4;Private room;26;10;1;45.0;0;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True
11574338;;Real Bed;3;;;;;11574338;True;False;;37.866569026476235;-122.27002029699759;p3;2;15;Private room;8;;0;45.0;0;True;False;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;True;True;True;False;True;False;False;True;True;True;True;True;True;True;True;False;True;False
11734551;9;Real Bed;3;9;8;9;80;11734551;False;True;10;37.887422912007686;-122.27716527485528;p3;1;4;Private room;14;9;2;45.0;0;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;True;True;True;False;False;True;False;False;True;False;False;True
15220235;;Real Bed;3;;;;;15220235;False;False;;37.84837184729423;-122.2799124250301;p3;2;8;Private room;12;;0;45.0;0;True;False;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;True;False;True;True;False;True;False;True;False;False;False;False;True;True
13632041;;Real Bed;3;;;;;13632041;False;False;;37.76488336705425;-122.25294688303057;p3;1;1;Private room;6;;0;42.0;0;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True
4048502;10;Real Bed;5;10;10;10;100;4048502;False;False;10;37.98674397785621;-122.58741929269128;p3;1;7;Private room;14;10;1;45.0;0;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;False;False;True;True;True;True;False;True;True;True;False;False;False;False
15349327;10;Real Bed;4;10;10;10;98;15349327;False;True;10;37.6849329539959;-122.14944352480084;p3;2;8;Private room;39;10;27;42.0;5;True;False;False;True;True;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;True;False;True;True;True;True;False;True;True;True;True;False;True;True
16004838;10;Real Bed;5;10;10;10;100;16004838;True;False;10;37.64381975490156;-122.11275323264212;p3;3;13;Private room;22;10;5;43.0;5;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;True;True;True;True;False;True;True;True;True;False;True;False;True;True;False;True;False
13515340;9;Real Bed;4;10;10;10;97;13515340;False;False;9;37.68749959949757;-122.14822087396152;p3;2;7;Private room;55;9;18;43.0;5;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2035861;9;Real Bed;3;10;9;9;84;2035861;False;True;8;38.01121109375642;-122.28679698504132;p3;1;15;Private room;66;8;9;45.0;4;True;True;True;True;True;False;True;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True
13733757;;Real Bed;3;;;;;13733757;False;False;;37.72685867513445;-122.14191114954959;p3;2;6;Private room;6;;0;45.0;0;True;False;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;False;True;True
8784450;9;Real Bed;3;10;9;10;100;8784450;False;False;10;37.81840858732706;-122.25599464623416;p3;2;42;Private room;75;10;6;45.0;5;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;False;False;True;True;True;False;True;True;True;True;True;False;False;False
15760021;10;Real Bed;3;10;10;9;93;15760021;True;True;8;37.651592571243214;-122.11702131787489;p3;2;9;Private room;29;10;3;45.0;4.5;True;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;True;False;False;True;True;True;False;True;True;True;True;False;False;True
9047134;10;Real Bed;5;10;10;10;97;9047134;False;False;10;37.65395350383242;-122.03239698869092;p3;1;10;Private room;96;10;27;42.0;5;True;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;False;True;True;True;True;True;False;False;True;False;True;True
16688596;;Real Bed;3;;;;;16688596;False;False;;37.62908925401593;-122.06614825606883;p3;1;7;Private room;5;;0;45.0;0;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;True;False;False;True;False;False;False;False;True;True
15888263;10;Real Bed;3;9;9;10;93;15888263;True;False;10;37.645547997918186;-122.07817670465317;p3;2;3;Private room;23;10;11;42.0;4.5;True;False;True;True;True;False;False;True;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
9798326;10;Real Bed;5;9;9;10;94;9798326;False;False;10;37.656481252943465;-122.04470720562949;p3;1;9;Private room;45;10;10;42.0;4.5;True;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;False;True;True;True;True;True;False;False;True;False;True;True
11515296;9;Real Bed;5;9;8;10;76;11515296;False;False;9;37.683132835867724;-122.05207079036423;p3;2;8;Private room;20;8;6;42.0;4;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;True
13550673;10;Real Bed;4;10;10;10;100;13550673;False;False;10;37.627389176851445;-122.04639197399291;p3;4;14;Private room;43;10;12;41.0;5;True;True;True;True;True;False;False;True;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;True;True;True;True;True;False;True;True;True;True;True;True;True;True;True;False;False;True
16053814;10;Real Bed;3;10;10;10;95;16053814;False;False;10;37.62524279500196;-122.04652412350266;p3;2;8;Private room;22;10;4;45.0;5;False;False;False;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;False;False;False
11169366;8;Real Bed;5;9;8;9;85;11169366;False;False;8;37.68206110860018;-122.05314610330137;p3;3;4;Private room;62;8;31;42.0;4.5;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;True;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False
16506629;10;Real Bed;4;10;10;10;80;16506629;False;False;10;37.61514321916165;-122.09280134572424;p3;2;8;Private room;6;10;1;45.0;0;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;True;False;True;True;True;False;True;True;True;False;False;False;True;True
515300;10;Real Bed;4;9;9;9;88;515300;False;False;7;37.77819029872262;-122.2097584320519;p3;2;14;Private room;290;9;28;45.0;4.5;True;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;True;True;True;False;False;True;False;False;False;True;False;True;True;False;True;False
16195419;10;Real Bed;3;10;10;10;100;16195419;False;False;9;37.64028833024247;-122.06227450718764;p3;1;1;Private room;13;10;2;45.0;0;False;False;True;True;True;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;True;False;True;True;True;True;False;True;False;False;False;False;True;True
15008157;10;Real Bed;5;10;9;10;100;15008157;True;False;10;37.653399907748245;-122.03204911414453;p3;2;16;Private room;19;10;2;45.0;0;True;False;False;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;True;False;True;False;False;True;True;True;False;True;False;False;False;False;False;True
4295573;10;Real Bed;5;10;10;10;99;4295573;False;True;9;37.72424110040259;-122.43389757902229;p3;1;5;Private room;256;10;41;49.0;5;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True
4902729;9;Real Bed;4;10;9;10;89;4902729;True;False;8;37.78468410132785;-122.41481199457196;p3;2;4;Private room;614;9;91;49.0;4.5;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;True;False;True;False;False;True;True;False;True;True;True;True;False;False;False
16605493;10;Real Bed;3;10;10;10;100;16605493;True;False;10;37.77913472581365;-122.40713883521882;p3;2;4;Private room;16;10;1;50.0;0;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;True;False;True;True;False;True;False;True;True;True;True;False;True;True
1198464;9;Real Bed;5;9;9;10;87;1198464;False;False;9;37.734286775036914;-122.46385606043509;p3;3;22;Private room;406;9;55;49.0;4.5;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;True;True;False;False;False;False;False;False;False;False;True;True
14935413;10;Real Bed;3;10;10;10;100;14935413;False;False;9;37.743491984673916;-122.50730101639441;p3;2;10;Private room;59;10;5;49.0;5;False;False;True;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;True;False;False;False;True;False;True;True;False;True;True;True;False;False;True
16597546;10;Real Bed;4;10;10;10;80;16597546;True;False;6;37.74649899682068;-122.47563835613536;p3;2;26;Private room;44;8;1;49.0;0;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;True;False;True;True;True;True;False;True;True;True;True;False;True;True
16439084;;Real Bed;3;;;;;16439084;True;False;;37.762134453571846;-122.47460230200242;p3;1;11;Private room;11;;0;50.0;0;False;False;True;True;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;True;True;True;True;True;True;True;True;False;True;False;True;True
